trade_id,symbol,open_date_time,volume,side,open_price,initial_stop_loss,take_profit,close_date_time,swap,commission,profit,close_reason,candle_patterns
M963704386456728,ETHUSDC,2025-01-04T21:59:52,0.48,BUY,3660.3,3643.9,3693.3,2025-01-04T22:26:42.417,0.00,0.0,-8.06,CLOSE_REASON_STOP_LOSS,"['CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_SHORTLINE']"
M963704386456730,ETHUSDC,2025-01-04T22:35:01,0.66,BUY,3656.74,3643.91,3679.62,2025-01-05T00:48:21.05,0.00,0.0,-4.96,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386456765,BTCUSDC,2025-01-05T01:32:46,0.02,SELL,98086.0,98362.6,97341.3,2025-01-05T04:01:10.805,0.00,0.0,-3.26,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU']"
M963704386456784,ETHUSDC,2025-01-05T04:10:35,0.72,SELL,3637.65,3647.92,3615.48,2025-01-05T04:25:06.867,0.00,0.0,-7.60,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_XSIDEGAP3METHODS']"
M963704386456823,ETHUSDC,2025-01-05T10:52:40,0.73,SELL,3610.15,3620.33,3588.28,2025-01-05T11:16:17.4,0.00,0.0,-7.64,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MATCHINGLOW', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386456975,BTCUSDC,2025-01-05T19:02:28,0.01,SELL,97789.4,97933.5,0.0,2025-01-05T19:06:02.266,0.00,0.0,-1.45,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386457062,BTCUSDC,2025-01-05T23:31:14,0.01,BUY,98472.6,98403.5,98444.5,2025-01-05T23:31:28.342,0.00,0.0,-0.85,CLOSE_REASON_STOP_LOSS,"['CDL_DOJI_10_0.1', 'CDL_HAMMER', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_XSIDEGAP3METHODS']"
M963704386457063,BTCUSDC,2025-01-05T23:32:22,0.01,BUY,98435.4,98403.5,98407.5,2025-01-05T23:32:25.598,0.00,0.0,-0.53,CLOSE_REASON_STOP_LOSS,"['CDL_ENGULFING', 'CDL_HAMMER', 'CDL_SHORTLINE', 'CDL_STICKSANDWICH', 'CDL_XSIDEGAP3METHODS']"
M963704386457064,BTCUSDC,2025-01-05T23:33:29,0.01,BUY,98435.4,98403.5,98405.4,2025-01-05T23:33:38.79,0.00,0.0,-0.43,CLOSE_REASON_STOP_LOSS,"['CDL_ENGULFING', 'CDL_HAMMER', 'CDL_SHORTLINE', 'CDL_STICKSANDWICH', 'CDL_XSIDEGAP3METHODS']"
M963704386457396,NZDUSD,2025-01-06T06:11:56,0.12,BUY,0.56255,0.562,0.56387,2025-01-06T08:50:30.69,0.00,-0.3,15.24,CLOSE_REASON_TAKE_PROFIT,"['CDL_ENGULFING', 'CDL_HARAMI', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_SHORTLINE']"
M963704386457401,GBPJPY,2025-01-06T06:14:21,0.07,BUY,196.24,196.12,196.5,2025-01-06T06:18:36.542,0.00,-0.18,-5.69,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_RICKSHAWMAN', 'CDL_SEPARATINGLINES', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386457411,US500,2025-01-06T06:20:54,1.17,BUY,5943.85,5938.16,5957.88,2025-01-06T08:25:46.722,0.00,-0.28,5.52,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HARAMI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386457412,BTCUSDC,2025-01-06T06:22:09,0.01,BUY,99488.4,99322.7,99460.3,2025-01-06T06:22:55.213,0.00,0.0,-0.60,CLOSE_REASON_USER,"['CDL_CLOSINGMARUBOZU', 'CDL_HARAMI', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386457418,BTCUSDC,2025-01-06T06:24:13,0.01,BUY,99480.4,99322.7,99817.7,2025-01-06T07:04:19.443,0.00,0.0,-1.59,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_HARAMI', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_SPINNINGTOP']"
M963704386457420,GBPJPY,2025-01-06T06:25:21,0.06,BUY,196.25,196.12,196.5,2025-01-06T06:59:01.47,0.00,-0.15,-5.25,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_GRAVESTONEDOJI', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386457434,USDCAD,2025-01-06T06:31:58,0.15,SELL,1.43952,1.43994,1.43839,2025-01-06T06:54:50.536,0.00,-0.38,-4.72,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386457439,AUDUSD,2025-01-06T06:34:23,0.08,BUY,0.62303,0.62226,0.62506,2025-01-06T08:01:38.317,0.00,-0.2,-0.80,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU']"
M963704386457530,USDCAD,2025-01-06T07:07:16,0.13,SELL,1.43945,1.43994,1.43812,2025-01-06T07:48:01.901,0.00,-0.33,-1.83,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HAMMER', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU']"
M963704386457558,US30,2025-01-06T07:23:52,0.2,BUY,42728.85,42696.75,42812.45,2025-01-06T08:24:27.028,0.00,-0.05,0.56,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_ENGULFING', 'CDL_LONGLINE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386457671,USDCAD,2025-01-06T07:55:42,0.06,SELL,1.43872,1.43966,1.43612,2025-01-06T08:58:05.594,0.00,-0.15,10.69,CLOSE_REASON_TAKE_PROFIT,"['CDL_CLOSINGMARUBOZU', 'CDL_HANGINGMAN', 'CDL_LONGLINE', 'CDL_SHORTLINE']"
M963704386457720,AUDUSD,2025-01-06T08:05:14,0.13,BUY,0.62324,0.62275,0.62461,2025-01-06T08:50:06.642,0.00,-0.33,17.15,CLOSE_REASON_TAKE_PROFIT,"['CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386457825,US500,2025-01-06T08:35:56,1.83,BUY,5952.73,5948.92,5962.01,2025-01-06T09:02:02.095,0.00,-0.45,16.92,CLOSE_REASON_TAKE_PROFIT,"['CDL_CLOSINGMARUBOZU', 'CDL_HAMMER', 'CDL_INVERTEDHAMMER', 'CDL_LONGLINE']"
M963704386457885,US30,2025-01-06T08:49:10,0.19,BUY,42765.85,42729.74,42853.09,2025-01-06T10:45:33.682,0.00,-0.03,-1.18,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HAMMER', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386458001,EURUSD,2025-01-06T09:04:36,0.04,BUY,1.03542,1.03378,1.04002,2025-01-06T09:37:11.939,0.00,-0.1,-0.12,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_HAMMER']"
M963704386458035,USDJPY,2025-01-06T09:09:24,0.06,BUY,157.74,157.61,158.0,2025-01-06T11:14:27.565,0.00,-0.15,-1.06,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386458135,AUDUSD,2025-01-06T09:47:28,0.11,BUY,0.62468,0.62411,0.62616,2025-01-06T10:12:07.398,0.00,-0.28,-7.05,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DOJISTAR', 'CDL_ENGULFING', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_MATCHINGLOW', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386458136,GBPJPY,2025-01-06T09:51:01,0.04,BUY,196.87,196.68,197.29,2025-01-06T10:02:44.596,0.00,-0.1,-5.02,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_ENGULFING', 'CDL_HAMMER', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386459055,USDCAD,2025-01-06T14:08:12,0.03,SELL,1.42798,1.43044,1.42113,2025-01-06T14:15:35.203,0.00,-0.08,-5.49,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_LONGLINE', 'CDL_MARUBOZU']"
M963704386459058,NZDUSD,2025-01-06T14:08:17,0.08,BUY,0.56791,0.56714,0.57001,2025-01-06T14:15:25.363,0.00,-0.2,-6.64,CLOSE_REASON_STOP_LOSS,"['CDL_HAMMER', 'CDL_HIGHWAVE', 'CDL_SPINNINGTOP']"
M963704386459094,GBPJPY,2025-01-06T14:16:44,0.01,SELL,195.87,196.57,193.92,2025-01-06T14:23:20.995,0.00,-0.03,-3.75,CLOSE_REASON_STOP_LOSS,"['CDL_LONGLINE', 'CDL_SHORTLINE']"
M963704386459650,USDJPY,2025-01-06T16:16:48,0.03,BUY,157.52,157.26,158.13,2025-01-06T21:55:24.053,-0.19,-0.08,1.36,CLOSE_REASON_USER,"['CDL_DOJI_10_0.1', 'CDL_HAMMER', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386459685,US30,2025-01-06T16:27:45,0.1,BUY,43047.7,42940.3,43350.8,2025-01-06T17:32:05.218,0.00,-0.03,-4.80,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_RISEFALL3METHODS', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386459735,NZDUSD,2025-01-06T16:45:42,0.07,SELL,0.56437,0.56521,0.56209,2025-01-06T21:03:50.922,-0.10,-0.18,1.85,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386459736,AUDUSD,2025-01-06T16:45:46,0.07,SELL,0.62486,0.62575,0.62237,2025-01-06T21:55:24.693,-0.04,-0.18,1.35,CLOSE_REASON_USER,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SEPARATINGLINES', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386459743,BTCUSDC,2025-01-06T16:51:51,0.01,BUY,102190.2,101657.3,104008.5,2025-01-06T17:32:04.74,0.00,0.0,-5.34,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_MATCHINGLOW', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_XSIDEGAP3METHODS']"
M963704386459747,USDCAD,2025-01-06T16:54:09,0.04,BUY,1.43637,1.43489,1.44029,2025-01-06T19:38:33.54,0.00,-0.1,-4.16,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HAMMER', 'CDL_IDENTICAL3CROWS', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386459793,US500,2025-01-06T17:17:47,0.76,BUY,6012.73,6004.42,6035.99,2025-01-06T17:39:28.386,0.00,-0.18,-6.20,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_HARAMI', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_RICKSHAWMAN', 'CDL_SEPARATINGLINES', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386459828,BTCUSDC,2025-01-06T17:34:11,0.01,BUY,101914.7,101657.3,103723.5,2025-01-06T17:36:36.57,0.00,0.0,-2.58,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_ENGULFING', 'CDL_HARAMI', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386459829,GBPJPY,2025-01-06T17:37:43,0.04,BUY,197.13,196.94,197.55,2025-01-06T19:03:12.099,0.00,-0.1,-5.02,CLOSE_REASON_STOP_LOSS,"['CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HAMMER', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386460235,US500,2025-01-06T20:39:32,0.57,SELL,5969.13,5980.16,5939.57,2025-01-06T21:00:16.706,-0.10,-0.13,-4.78,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HARAMI', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386460238,US30,2025-01-06T20:40:45,0.1,SELL,42669.3,42762.6,42396.9,2025-01-06T21:55:25.403,-0.15,-0.03,-6.66,CLOSE_REASON_USER,"['CDL_3LINESTRIKE', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_ENGULFING', 'CDL_GRAVESTONEDOJI', 'CDL_HAMMER', 'CDL_HARAMI', 'CDL_HIGHWAVE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386460353,US500,2025-01-06T23:44:44,0.53,BUY,5980.46,5968.49,6012.08,2025-01-07T02:52:01.246,0.00,-0.13,-6.19,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_ENGULFING', 'CDL_HAMMER', 'CDL_INVERTEDHAMMER', 'CDL_LONGLINE', 'CDL_SPINNINGTOP']"
M963704386460393,AUDUSD,2025-01-07T00:21:05,0.1,SELL,0.62394,0.62458,0.6223,2025-01-07T00:44:56.644,0.00,-0.25,-6.00,CLOSE_REASON_STOP_LOSS,"['CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386460447,EURUSD,2025-01-07T01:03:07,0.09,SELL,1.03827,1.03893,1.03647,2025-01-07T03:31:06.806,0.00,-0.23,-4.15,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_ENGULFING', 'CDL_HIKKAKE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SPINNINGTOP']"
M963704386460452,USDCAD,2025-01-07T01:05:31,0.08,BUY,1.43432,1.43347,1.43638,2025-01-07T01:20:29.269,0.00,-0.2,-5.03,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DOJISTAR', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP']"
M963704386460589,NZDUSD,2025-01-07T01:51:04,0.12,BUY,0.56462,0.56406,0.566,2025-01-07T03:40:40.472,0.00,-0.3,15.84,CLOSE_REASON_TAKE_PROFIT,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_LONGLINE', 'CDL_SHORTLINE']"
M963704386460599,AUDUSD,2025-01-07T01:55:45,0.07,BUY,0.62523,0.62436,0.62755,2025-01-07T01:56:55.101,0.00,-0.18,-1.69,CLOSE_REASON_STOP_LOSS,"['CDL_ADVANCEBLOCK', 'CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE', 'CDL_STALLEDPATTERN']"
M963704386460618,AUDUSD,2025-01-07T02:03:54,0.07,BUY,0.62529,0.62434,0.6278,2025-01-07T02:05:07.508,0.00,-0.18,-1.90,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_ENGULFING', 'CDL_LONGLINE', 'CDL_MARUBOZU']"
M963704386460630,AUDUSD,2025-01-07T02:07:25,0.07,BUY,0.62527,0.62434,0.62771,2025-01-07T08:07:27.266,0.00,-0.18,16.65,CLOSE_REASON_TAKE_PROFIT,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_LONGLINE', 'CDL_MARUBOZU']"
M963704386463978,EURUSD,2025-01-07T15:09:51,0.03,SELL,1.036,1.038,1.03,2025-01-07T15:20:23.102,0.00,-0.08,-5.47,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_HAMMER', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_TASUKIGAP']"
M963704386463979,NZDUSD,2025-01-07T15:09:55,0.05,SELL,0.5641,0.5653,0.5607,2025-01-07T15:26:08.439,0.00,-0.13,-5.06,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386464334,EURUSD,2025-01-07T15:41:00,0.05,SELL,1.03683,1.038,1.03348,2025-01-07T16:31:51.929,0.00,-0.13,-4.81,CLOSE_REASON_STOP_LOSS,"['CDL_ADVANCEBLOCK', 'CDL_BELTHOLD', 'CDL_DOJI_10_0.1', 'CDL_GRAVESTONEDOJI', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE']"
M963704386464539,US30,2025-01-07T16:23:27,0.1,SELL,42676.3,42826.8,42247.6,2025-01-07T16:24:36.356,0.00,-0.03,-1.00,CLOSE_REASON_STOP_LOSS,['CDL_SHORTLINE']
M963704386464552,NZDUSD,2025-01-07T16:33:38,0.07,SELL,0.56425,0.56505,0.56178,2025-01-07T17:17:34.07,0.00,-0.18,-5.40,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HAMMER', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386464553,US30,2025-01-07T16:35:32,0.1,SELL,42666.3,42782.6,42341.0,2025-01-07T18:22:21.149,0.00,-0.03,-2.00,CLOSE_REASON_STOP_LOSS,"['CDL_3OUTSIDE', 'CDL_CLOSINGMARUBOZU', 'CDL_DRAGONFLYDOJI', 'CDL_ENGULFING', 'CDL_HAMMER', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_TAKURI']"
M963704386464556,AUDUSD,2025-01-07T16:36:41,0.05,SELL,0.62392,0.62513,0.62043,2025-01-07T17:17:23.332,0.00,-0.13,-5.71,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_HAMMER', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_SHORTLINE']"
M963704386464557,US500,2025-01-07T16:36:43,0.31,SELL,5936.23,5955.56,5878.68,2025-01-07T16:37:54.769,0.00,-0.08,-1.09,CLOSE_REASON_STOP_LOSS,"['CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MATCHINGLOW', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386464562,EURUSD,2025-01-07T16:37:49,0.05,SELL,1.03636,1.03772,1.03258,2025-01-07T16:43:53.424,0.00,-0.13,-7.11,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_ENGULFING', 'CDL_HIGHWAVE', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MATCHINGLOW', 'CDL_RICKSHAWMAN', 'CDL_SPINNINGTOP']"
M963704386464584,US500,2025-01-07T16:51:24,0.26,SELL,5934.23,5957.66,5871.85,2025-01-07T18:09:04.81,0.00,-0.05,-0.77,CLOSE_REASON_STOP_LOSS,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_HIGHWAVE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SEPARATINGLINES', 'CDL_SPINNINGTOP']"
M963704386464645,AUDUSD,2025-01-07T17:23:54,0.07,SELL,0.62438,0.62529,0.62188,2025-01-07T21:55:27.295,-0.04,-0.18,7.86,CLOSE_REASON_USER,"['CDL_BELTHOLD', 'CDL_HIKKAKE', 'CDL_LONGLINE', 'CDL_SPINNINGTOP']"
M963704386464657,EURUSD,2025-01-07T17:41:50,0.05,SELL,1.03653,1.03772,1.03323,2025-01-07T21:55:27.932,-0.07,-0.13,11.97,CLOSE_REASON_USER,"['CDL_BELTHOLD', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_HAMMER', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_MARUBOZU', 'CDL_RICKSHAWMAN', 'CDL_SHOOTINGSTAR', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386465027,NZDUSD,2025-01-07T21:37:06,0.09,SELL,0.56351,0.56418,0.56166,2025-01-07T21:55:28.562,0.00,-0.23,-0.82,CLOSE_REASON_USER,"['CDL_ADVANCEBLOCK', 'CDL_CLOSINGMARUBOZU', 'CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_GRAVESTONEDOJI', 'CDL_HANGINGMAN', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_LONGLINE', 'CDL_RICKSHAWMAN', 'CDL_SHORTLINE', 'CDL_SPINNINGTOP', 'CDL_TAKURI']"
M963704386465075,EURUSD,2025-01-07T23:00:06,0.06,SELL,1.0343,1.0352,1.0314,2025-01-08T01:33:21.306,0.00,-0.15,-4.44,CLOSE_REASON_STOP_LOSS,"['CDL_DOJI_10_0.1', 'CDL_DRAGONFLYDOJI', 'CDL_GRAVESTONEDOJI', 'CDL_HIKKAKE', 'CDL_INSIDE', 'CDL_LONGLEGGEDDOJI', 'CDL_SHORTLINE', 'CDL_TAKURI']"
